group,trial,edge_a,edge_b,primary_cluster,primary_type,primary_membership,secondary_types,secondary_count,membership_entropy,usage_pattern
固定射影,2,534,559,1,混合補助型,0.8800679643018674,,0,0.26823254897395143,0000000001
固定射影,2,540,541,6,雨中心型,0.5923502546429773,,0,0.6136906302938281,0001100100
固定射影,2,543,583,0,混合補助型,0.4427434499559886,,0,0.8128367169644515,0010000000
固定射影,2,550,574,0,混合補助型,0.30213955657593716,,0,0.8904611856326772,1000000000
固定射影,2,565,589,3,晴れ中心型,0.910514381538323,,0,0.21865582512696827,0100000000
固定射影,3,1,443,3,晴れ中心型,0.9097005715999693,,0,0.2189655982258121,0100000000
固定射影,3,1,512,3,晴れ中心型,0.9097005715999693,,0,0.2189655982258121,0100000000
固定射影,3,2,556,3,晴れ中心型,0.9097005715999693,,0,0.2189655982258121,0100000000
固定射影,3,4,429,5,橋渡し型,0.6184572296438166,,0,0.6271516355600593,0000000010
固定射影,3,4,554,5,橋渡し型,0.6184572296438166,,0,0.6271516355600593,0000000010
固定射影,3,22,66,5,橋渡し型,0.5622037030519772,,0,0.6933611543883637,1001010010
固定射影,3,22,536,1,晴れ中心型,0.5738487899031204,,0,0.6632973193299514,1111010010
固定射影,3,24,205,0,混合補助型,0.4106766746197961,,0,0.8363125530811628,0001100000
固定射影,3,24,243,0,混合補助型,0.5721631463007948,,0,0.7004650163502182,0000100000
固定射影,3,26,561,3,晴れ中心型,0.9097005715999693,,0,0.2189655982258121,0100000000
固定射影,3,31,291,4,雨中心型,0.6886915420341125,,0,0.5340715865468101,0001010100
固定射影,3,33,121,6,混合補助型,0.29740425349163024,,0,0.8916467538374777,1000001000
固定射影,3,33,463,0,混合補助型,0.26459903345034597,,0,0.8727362004049084,1000000000
固定射影,3,36,349,5,橋渡し型,0.4395253021998352,,0,0.8053956664445541,0000001010
固定射影,3,42,529,0,混合補助型,0.506152802655601,,0,0.7502160929862444,0000010000
固定射影,3,43,357,0,混合補助型,0.5721631463007948,,0,0.7004650163502182,0000100000
固定射影,3,45,58,5,橋渡し型,0.6184572296438166,,0,0.6271516355600593,0000000010
固定射影,3,45,312,5,橋渡し型,0.7495462175421079,,0,0.4840233314824159,1000000010
固定射影,3,46,365,4,雨中心型,0.8657031460984435,,0,0.3044651363469532,0101110100
固定射影,3,49,375,6,混合補助型,0.6123727056688959,,0,0.6518859979730002,0000000100
固定射影,3,49,378,6,混合補助型,0.6123727056688959,,0,0.6518859979730002,0000000100
固定射影,3,61,313,0,混合補助型,0.5721631463007948,,0,0.7004650163502182,0000100000
固定射影,3,61,540,4,雨中心型,0.5131971752327618,,0,0.716658217413619,0001100100
固定射影,3,66,216,5,橋渡し型,0.5622037030519772,,0,0.6933611543883637,1001010010
固定射影,3,69,560,3,晴れ中心型,0.9097005715999693,,0,0.2189655982258121,0100000000
固定射影,3,70,203,0,混合補助型,0.351758828424762,,0,0.8715416621541414,0010000000
固定射影,3,76,78,0,混合補助型,0.506152802655601,,0,0.7502160929862444,0000010000
固定射影,3,76,551,0,混合補助型,0.506152802655601,,0,0.7502160929862444,0000010000
固定射影,3,78,551,0,混合補助型,0.506152802655601,,0,0.7502160929862444,0000010000
固定射影,3,79,575,3,晴れ中心型,0.9097005715999693,,0,0.2189655982258121,0100000000
固定射影,3,80,145,0,混合補助型,0.351758828424762,,0,0.8715416621541414,0010000000
固定射影,3,81,399,1,晴れ中心型,0.5905458104341008,,0,0.6827566095303939,1110001000
固定射影,3,81,511,1,晴れ中心型,0.5905458104341008,,0,0.6827566095303939,1110001000
固定射影,3,83,177,0,混合補助型,0.3322423830402765,雨中心型,1,0.8373346377161576,0001010000
固定射影,3,83,269,0,混合補助型,0.3322423830402765,雨中心型,1,0.8373346377161576,0001010000
固定射影,3,84,277,1,晴れ中心型,0.8117120773049481,,0,0.3762937176310602,1011011010
固定射影,3,84,492,1,晴れ中心型,0.8117120773049481,,0,0.3762937176310602,1011011010
固定射影,3,101,551,0,混合補助型,0.506152802655601,,0,0.7502160929862444,0000010000
固定射影,3,119,341,3,晴れ中心型,0.9097005715999693,,0,0.2189655982258121,0100000000
固定射影,3,119,556,3,晴れ中心型,0.9097005715999693,,0,0.2189655982258121,0100000000
固定射影,3,121,381,7,混合補助型,0.4145121204519774,,0,0.8194264635841012,1000001001
固定射影,3,126,372,5,橋渡し型,0.5047107085025566,,0,0.7209905713146,1100000010
固定射影,3,131,305,4,雨中心型,0.8657031460984435,,0,0.3044651363469532,0101110100
固定射影,3,131,343,4,雨中心型,0.8657031460984435,,0,0.3044651363469532,0101110100
固定射影,3,136,489,0,混合補助型,0.5721631463007948,,0,0.7004650163502182,0000100000
固定射影,3,139,174,6,混合補助型,0.36475099228670044,雨中心型,1,0.7913956120793559,0001000100
固定射影,3,139,257,6,混合補助型,0.36475099228670044,雨中心型,1,0.7913956120793559,0001000100
固定射影,3,140,473,4,雨中心型,0.6886915420341125,,0,0.5340715865468101,0001010100
固定射影,3,140,506,4,雨中心型,0.6886915420341125,,0,0.5340715865468101,0001010100
固定射影,3,141,374,3,晴れ中心型,0.9097005715999693,,0,0.2189655982258121,0100000000
固定射影,3,141,560,3,晴れ中心型,0.9097005715999693,,0,0.2189655982258121,0100000000
固定射影,3,142,196,5,橋渡し型,0.6184572296438166,,0,0.6271516355600593,0000000010
固定射影,3,142,335,6,混合補助型,0.35087529883658614,,0,0.8480585791293374,0000001000
固定射影,3,144,148,5,橋渡し型,0.5622037030519772,,0,0.6933611543883637,1001010010
固定射影,3,144,355,5,橋渡し型,0.5622037030519772,,0,0.6933611543883637,1001010010
固定射影,3,145,348,0,混合補助型,0.351758828424762,,0,0.8715416621541414,0010000000
固定射影,3,148,536,1,晴れ中心型,0.5738487899031204,,0,0.6632973193299514,1111010010
固定射影,3,160,225,7,混合補助型,0.8698724042665044,,0,0.2864691872114682,0000000001
固定射影,3,160,490,7,混合補助型,0.8698724042665044,,0,0.2864691872114682,0000000001
固定射影,3,161,446,5,橋渡し型,0.6184572296438166,,0,0.6271516355600593,0000000010
固定射影,3,163,254,4,雨中心型,0.49804214712781525,,0,0.7482584861539237,0100110100
固定射影,3,164,354,1,晴れ中心型,0.5905458104341008,,0,0.6827566095303939,1110001000
固定射影,3,164,399,1,晴れ中心型,0.5905458104341008,,0,0.6827566095303939,1110001000
固定射影,3,168,312,5,橋渡し型,0.7495462175421079,,0,0.4840233314824159,1000000010
固定射影,3,168,525,5,橋渡し型,0.6184572296438166,,0,0.6271516355600593,0000000010
固定射影,3,169,393,5,橋渡し型,0.4395253021998352,,0,0.8053956664445541,0000001010
固定射影,3,169,545,1,晴れ中心型,0.7987540193776003,,0,0.40243828453596,1110001010
固定射影,3,172,304,2,混合補助型,0.8679645405618293,,0,0.29428241203200206,0010100100
固定射影,3,172,382,2,混合補助型,0.8679645405618293,,0,0.29428241203200206,0010100100
固定射影,3,177,269,0,混合補助型,0.3322423830402765,雨中心型,1,0.8373346377161576,0001010000
固定射影,3,179,512,3,晴れ中心型,0.9097005715999693,,0,0.2189655982258121,0100000000
固定射影,3,179,559,3,晴れ中心型,0.9097005715999693,,0,0.2189655982258121,0100000000
固定射影,3,190,287,7,混合補助型,0.8698724042665044,,0,0.2864691872114682,0000000001
固定射影,3,193,323,7,混合補助型,0.8698724042665044,,0,0.2864691872114682,0000000001
固定射影,3,196,197,5,橋渡し型,0.6184572296438166,,0,0.6271516355600593,0000000010
固定射影,3,201,224,1,晴れ中心型,0.8873179013078258,,0,0.25245912680318194,1011001010
固定射影,3,201,235,1,晴れ中心型,0.8873179013078258,,0,0.25245912680318194,1011001010
固定射影,3,201,572,1,晴れ中心型,0.8873179013078258,,0,0.25245912680318194,1011001010
固定射影,3,203,213,0,混合補助型,0.351758828424762,,0,0.8715416621541414,0010000000
固定射影,3,205,373,0,混合補助型,0.4106766746197961,,0,0.8363125530811628,0001100000
固定射影,3,208,583,0,混合補助型,0.351758828424762,,0,0.8715416621541414,0010000000
固定射影,3,212,224,1,晴れ中心型,0.8873179013078258,,0,0.25245912680318194,1011001010
固定射影,3,212,509,1,晴れ中心型,0.8873179013078258,,0,0.25245912680318194,1011001010
固定射影,3,213,552,7,混合補助型,0.5896938116138793,,0,0.6684879548454661,0010000001
固定射影,3,216,514,5,橋渡し型,0.6532154687190949,,0,0.5975408399139162,1001000010
固定射影,3,218,364,0,混合補助型,0.351758828424762,,0,0.8715416621541414,0010000000
固定射影,3,218,496,2,混合補助型,0.48997706554275794,混合補助型,1,0.695304810493219,0010001100
固定射影,3,219,568,7,混合補助型,0.8698724042665044,,0,0.2864691872114682,0000000001
固定射影,3,226,230,3,晴れ中心型,0.9097005715999693,,0,0.2189655982258121,0100000000
固定射影,3,230,426,3,晴れ中心型,0.9097005715999693,,0,0.2189655982258121,0100000000
固定射影,3,235,362,1,晴れ中心型,0.8873179013078258,,0,0.25245912680318194,1011001010
固定射影,3,237,534,7,混合補助型,0.8698724042665044,,0,0.2864691872114682,0000000001
固定射影,3,241,483,1,晴れ中心型,0.8873179013078258,,0,0.25245912680318194,1011001010
固定射影,3,241,572,1,晴れ中心型,0.8873179013078258,,0,0.25245912680318194,1011001010
固定射影,3,254,343,4,雨中心型,0.8657031460984435,,0,0.3044651363469532,0101110100
固定射影,3,257,541,4,雨中心型,0.5131971752327618,,0,0.716658217413619,0001100100
固定射影,3,271,362,1,晴れ中心型,0.9160371359286003,,0,0.20578636997434333,1111001010
固定射影,3,273,500,7,混合補助型,0.8698724042665044,,0,0.2864691872114682,0000000001
固定射影,3,277,492,1,晴れ中心型,0.8117120773049481,,0,0.3762937176310602,1011011010
固定射影,3,287,491,7,混合補助型,0.8698724042665044,,0,0.2864691872114682,0000000001
固定射影,3,291,473,4,雨中心型,0.6886915420341125,,0,0.5340715865468101,0001010100
固定射影,3,292,506,4,雨中心型,0.6886915420341125,,0,0.5340715865468101,0001010100
固定射影,3,292,515,4,雨中心型,0.6886915420341125,,0,0.5340715865468101,0001010100
固定射影,3,295,335,6,混合補助型,0.35087529883658614,,0,0.8480585791293374,0000001000
固定射影,3,298,354,1,晴れ中心型,0.5905458104341008,,0,0.6827566095303939,1110001000
固定射影,3,301,382,2,混合補助型,0.8679645405618293,,0,0.29428241203200206,0010100100
固定射影,3,301,396,2,混合補助型,0.8679645405618293,,0,0.29428241203200206,0010100100
固定射影,3,302,461,1,晴れ中心型,0.8873179013078258,,0,0.25245912680318194,1011001010
固定射影,3,304,382,2,混合補助型,0.8679645405618293,,0,0.29428241203200206,0010100100
固定射影,3,305,365,4,雨中心型,0.8657031460984435,,0,0.3044651363469532,0101110100
固定射影,3,308,485,0,混合補助型,0.5721631463007948,,0,0.7004650163502182,0000100000
固定射影,3,308,490,7,混合補助型,0.5175922745669705,混合補助型,1,0.6921247089435706,0000100001
固定射影,3,311,420,6,混合補助型,0.7071630975219494,,0,0.5471995399171121,0000001100
固定射影,3,313,469,0,混合補助型,0.5721631463007948,,0,0.7004650163502182,0000100000
固定射影,3,316,323,7,混合補助型,0.8698724042665044,,0,0.2864691872114682,0000000001
固定射影,3,318,511,1,晴れ中心型,0.5905458104341008,,0,0.6827566095303939,1110001000
固定射影,3,341,556,3,晴れ中心型,0.9097005715999693,,0,0.2189655982258121,0100000000
固定射影,3,349,545,1,晴れ中心型,0.7987540193776003,,0,0.40243828453596,1110001010
固定射影,3,369,409,6,混合補助型,0.5240149437779074,,0,0.7600091352370888,1000000100
固定射影,3,369,550,6,混合補助型,0.5240149437779074,,0,0.7600091352370888,1000000100
固定射影,3,372,561,5,橋渡し型,0.5047107085025566,,0,0.7209905713146,1100000010
固定射影,3,374,560,3,晴れ中心型,0.9097005715999693,,0,0.2189655982258121,0100000000
固定射影,3,381,502,7,混合補助型,0.5948347557243259,,0,0.6584598839827347,1000000001
固定射影,3,383,420,6,混合補助型,0.7071630975219494,,0,0.5471995399171121,0000001100
固定射影,3,393,439,7,混合補助型,0.8698724042665044,,0,0.2864691872114682,0000000001
固定射影,3,395,400,0,混合補助型,0.5721631463007948,,0,0.7004650163502182,0000100000
固定射影,3,395,479,0,混合補助型,0.5721631463007948,,0,0.7004650163502182,0000100000
固定射影,3,400,479,0,混合補助型,0.5721631463007948,,0,0.7004650163502182,0000100000
固定射影,3,405,489,0,混合補助型,0.5721631463007948,,0,0.7004650163502182,0000100000
固定射影,3,405,587,0,混合補助型,0.5970991333232508,,0,0.6756955827749969,0000110000
固定射影,3,407,444,0,混合補助型,0.506152802655601,,0,0.7502160929862444,0000010000
固定射影,3,407,486,6,混合補助型,0.3769855995338396,雨中心型,1,0.8041004790259547,0000010100
固定射影,3,409,422,0,混合補助型,0.26459903345034597,,0,0.8727362004049084,1000000000
固定射影,3,418,500,7,混合補助型,0.8698724042665044,,0,0.2864691872114682,0000000001
固定射影,3,419,568,7,混合補助型,0.8698724042665044,,0,0.2864691872114682,0000000001
固定射影,3,426,565,3,晴れ中心型,0.9097005715999693,,0,0.2189655982258121,0100000000
固定射影,3,426,589,3,晴れ中心型,0.9097005715999693,,0,0.2189655982258121,0100000000
固定射影,3,439,552,7,混合補助型,0.5896938116138793,,0,0.6684879548454661,0010000001
固定射影,3,443,575,3,晴れ中心型,0.9097005715999693,,0,0.2189655982258121,0100000000
固定射影,3,444,486,6,混合補助型,0.3769855995338396,雨中心型,1,0.8041004790259547,0000010100
固定射影,3,461,509,1,晴れ中心型,0.8873179013078258,,0,0.25245912680318194,1011001010
固定射影,3,467,477,0,混合補助型,0.5970991333232508,,0,0.6756955827749969,0000110000
固定射影,3,477,587,0,混合補助型,0.5970991333232508,,0,0.6756955827749969,0000110000
固定射影,3,478,516,6,混合補助型,0.7071630975219494,,0,0.5471995399171121,0000001100
固定射影,3,492,529,0,混合補助型,0.506152802655601,,0,0.7502160929862444,0000010000
固定射影,3,496,516,2,混合補助型,0.48997706554275794,混合補助型,1,0.695304810493219,0010001100
固定射影,3,502,525,7,混合補助型,0.8698724042665044,,0,0.2864691872114682,0000000001
固定射影,3,534,559,7,混合補助型,0.8698724042665044,,0,0.2864691872114682,0000000001
固定射影,3,540,541,4,雨中心型,0.5131971752327618,,0,0.716658217413619,0001100100
固定射影,3,543,583,0,混合補助型,0.351758828424762,,0,0.8715416621541414,0010000000
固定射影,3,550,574,0,混合補助型,0.26459903345034597,,0,0.8727362004049084,1000000000
固定射影,3,565,589,3,晴れ中心型,0.9097005715999693,,0,0.2189655982258121,0100000000
固定射影,4,1,443,6,晴れ中心型,0.8811833702923265,,0,0.28138913151612505,0100000000
固定射影,4,1,512,6,晴れ中心型,0.8811833702923265,,0,0.28138913151612505,0100000000
固定射影,4,2,556,6,晴れ中心型,0.8811833702923265,,0,0.28138913151612505,0100000000
固定射影,4,4,429,0,橋渡し型,0.6508040686810572,,0,0.6027714836174227,0000000010
固定射影,4,4,554,0,橋渡し型,0.6508040686810572,,0,0.6027714836174227,0000000010
固定射影,4,22,66,5,晴れ中心型,0.5897016053026,,0,0.6908355942684333,1001010010
固定射影,4,22,536,5,晴れ中心型,0.6770498028100832,,0,0.6011029509673177,1111010010
固定射影,4,24,205,1,雨中心型,0.4857529237444134,,0,0.7666432737023992,0001100000
固定射影,4,24,243,1,雨中心型,0.626985472909926,,0,0.6126525830348889,0000100000
固定射影,4,26,561,6,晴れ中心型,0.8811833702923265,,0,0.28138913151612505,0100000000
固定射影,4,31,291,2,雨中心型,0.8883997279429242,,0,0.2684539526112159,0001010100
固定射影,4,33,121,0,橋渡し型,0.3545486811750838,,0,0.8866398477320847,1000001000
固定射影,4,33,463,4,混合補助型,0.3083347269872129,橋渡し型,1,0.8651826960308242,1000000000
固定射影,4,36,349,0,橋渡し型,0.7634347843245863,,0,0.4875175881575254,0000001010
固定射影,4,42,529,4,混合補助型,0.3529864920980026,,0,0.8377734901623338,0000010000
固定射影,4,43,357,1,雨中心型,0.626985472909926,,0,0.6126525830348889,0000100000
固定射影,4,45,58,0,橋渡し型,0.6508040686810572,,0,0.6027714836174227,0000000010
固定射影,4,45,312,0,橋渡し型,0.49124961585623156,,0,0.7891625646676557,1000000010
固定射影,4,46,365,2,雨中心型,0.8100784300158834,,0,0.3958472995089834,0101110100
固定射影,4,49,375,1,雨中心型,0.3561494748056654,,0,0.8178189646417799,0000000100
固定射影,4,49,378,1,雨中心型,0.3561494748056654,,0,0.8178189646417799,0000000100
固定射影,4,61,313,1,雨中心型,0.626985472909926,,0,0.6126525830348889,0000100000
固定射影,4,61,540,1,雨中心型,0.4079869919699273,雨中心型,1,0.6723699104111368,0001100100
固定射影,4,66,216,5,晴れ中心型,0.5897016053026,,0,0.6908355942684333,1001010010
固定射影,4,69,560,6,晴れ中心型,0.8811833702923265,,0,0.28138913151612505,0100000000
固定射影,4,70,203,1,雨中心型,0.39667654580916406,混合補助型,1,0.8174757152051157,0010000000
固定射影,4,76,78,4,混合補助型,0.3529864920980026,,0,0.8377734901623338,0000010000
固定射影,4,76,551,4,混合補助型,0.3529864920980026,,0,0.8377734901623338,0000010000
固定射影,4,78,551,4,混合補助型,0.3529864920980026,,0,0.8377734901623338,0000010000
固定射影,4,79,575,6,晴れ中心型,0.8811833702923265,,0,0.28138913151612505,0100000000
固定射影,4,80,145,1,雨中心型,0.39667654580916406,混合補助型,1,0.8174757152051157,0010000000
固定射影,4,81,399,3,晴れ中心型,0.9454472149045817,,0,0.15529266555069215,1110001000
固定射影,4,81,511,3,晴れ中心型,0.9454472149045817,,0,0.15529266555069215,1110001000
固定射影,4,83,177,2,雨中心型,0.5434686624610037,,0,0.7263375227445057,0001010000
固定射影,4,83,269,2,雨中心型,0.5434686624610037,,0,0.7263375227445057,0001010000
固定射影,4,84,277,5,晴れ中心型,0.9109076691685752,,0,0.22791835211330008,1011011010
固定射影,4,84,492,5,晴れ中心型,0.9109076691685752,,0,0.22791835211330008,1011011010
固定射影,4,101,551,4,混合補助型,0.3529864920980026,,0,0.8377734901623338,0000010000
固定射影,4,119,341,6,晴れ中心型,0.8811833702923265,,0,0.28138913151612505,0100000000
固定射影,4,119,556,6,晴れ中心型,0.8811833702923265,,0,0.28138913151612505,0100000000
固定射影,4,121,381,4,混合補助型,0.40436337960453184,橋渡し型,1,0.8376951690868386,1000001001
固定射影,4,126,372,6,晴れ中心型,0.35190390728177134,橋渡し型,1,0.8699571702039522,1100000010
固定射影,4,131,305,2,雨中心型,0.8100784300158834,,0,0.3958472995089834,0101110100
固定射影,4,131,343,2,雨中心型,0.8100784300158834,,0,0.3958472995089834,0101110100
固定射影,4,136,489,1,雨中心型,0.626985472909926,,0,0.6126525830348889,0000100000
固定射影,4,139,174,2,雨中心型,0.47852323307818456,,0,0.7495018862075217,0001000100
固定射影,4,139,257,2,雨中心型,0.47852323307818456,,0,0.7495018862075217,0001000100
固定射影,4,140,473,2,雨中心型,0.8883997279429242,,0,0.2684539526112159,0001010100
固定射影,4,140,506,2,雨中心型,0.8883997279429242,,0,0.2684539526112159,0001010100
固定射影,4,141,374,6,晴れ中心型,0.8811833702923265,,0,0.28138913151612505,0100000000
固定射影,4,141,560,6,晴れ中心型,0.8811833702923265,,0,0.28138913151612505,0100000000
固定射影,4,142,196,0,橋渡し型,0.6508040686810572,,0,0.6027714836174227,0000000010
固定射影,4,142,335,0,橋渡し型,0.47738597235243796,,0,0.7650604295371312,0000001000
固定射影,4,144,148,5,晴れ中心型,0.5897016053026,,0,0.6908355942684333,1001010010
固定射影,4,144,355,5,晴れ中心型,0.5897016053026,,0,0.6908355942684333,1001010010
固定射影,4,145,348,1,雨中心型,0.39667654580916406,混合補助型,1,0.8174757152051157,0010000000
固定射影,4,148,536,5,晴れ中心型,0.6770498028100832,,0,0.6011029509673177,1111010010
固定射影,4,160,225,4,混合補助型,0.7862527856472702,,0,0.42280604750204726,0000000001
固定射影,4,160,490,4,混合補助型,0.7862527856472702,,0,0.42280604750204726,0000000001
固定射影,4,161,446,0,橋渡し型,0.6508040686810572,,0,0.6027714836174227,0000000010
固定射影,4,163,254,2,雨中心型,0.49565795738865437,,0,0.7240170301610579,0100110100
固定射影,4,164,354,3,晴れ中心型,0.9454472149045817,,0,0.15529266555069215,1110001000
固定射影,4,164,399,3,晴れ中心型,0.9454472149045817,,0,0.15529266555069215,1110001000
固定射影,4,168,312,0,橋渡し型,0.49124961585623156,,0,0.7891625646676557,1000000010
固定射影,4,168,525,0,橋渡し型,0.6508040686810572,,0,0.6027714836174227,0000000010
固定射影,4,169,393,0,橋渡し型,0.7634347843245863,,0,0.4875175881575254,0000001010
固定射影,4,169,545,3,晴れ中心型,0.790317668631555,,0,0.40920954734105375,1110001010
固定射影,4,172,304,1,雨中心型,0.7374175109938369,,0,0.5168022307701433,0010100100
固定射影,4,172,382,1,雨中心型,0.7374175109938369,,0,0.5168022307701433,0010100100
固定射影,4,177,269,2,雨中心型,0.5434686624610037,,0,0.7263375227445057,0001010000
固定射影,4,179,512,6,晴れ中心型,0.8811833702923265,,0,0.28138913151612505,0100000000
固定射影,4,179,559,6,晴れ中心型,0.8811833702923265,,0,0.28138913151612505,0100000000
固定射影,4,190,287,4,混合補助型,0.7862527856472702,,0,0.42280604750204726,0000000001
固定射影,4,193,323,4,混合補助型,0.7862527856472702,,0,0.42280604750204726,0000000001
固定射影,4,196,197,0,橋渡し型,0.6508040686810572,,0,0.6027714836174227,0000000010
固定射影,4,201,224,5,晴れ中心型,0.8835983085622299,,0,0.27057953202629753,1011001010
固定射影,4,201,235,5,晴れ中心型,0.8835983085622299,,0,0.27057953202629753,1011001010
固定射影,4,201,572,5,晴れ中心型,0.8835983085622299,,0,0.27057953202629753,1011001010
固定射影,4,203,213,1,雨中心型,0.39667654580916406,混合補助型,1,0.8174757152051157,0010000000
固定射影,4,205,373,1,雨中心型,0.4857529237444134,,0,0.7666432737023992,0001100000
固定射影,4,208,583,1,雨中心型,0.39667654580916406,混合補助型,1,0.8174757152051157,0010000000
固定射影,4,212,224,5,晴れ中心型,0.8835983085622299,,0,0.27057953202629753,1011001010
固定射影,4,212,509,5,晴れ中心型,0.8835983085622299,,0,0.27057953202629753,1011001010
固定射影,4,213,552,4,混合補助型,0.5514209380786441,,0,0.6993041359189643,0010000001
固定射影,4,216,514,5,晴れ中心型,0.5217859410395707,,0,0.7419484877347753,1001000010
固定射影,4,218,364,1,雨中心型,0.39667654580916406,混合補助型,1,0.8174757152051157,0010000000
固定射影,4,218,496,1,雨中心型,0.3245620526889132,橋渡し型,1,0.898397265081649,0010001100
固定射影,4,219,568,4,混合補助型,0.7862527856472702,,0,0.42280604750204726,0000000001
固定射影,4,226,230,6,晴れ中心型,0.8811833702923265,,0,0.28138913151612505,0100000000
固定射影,4,230,426,6,晴れ中心型,0.8811833702923265,,0,0.28138913151612505,0100000000
固定射影,4,235,362,5,晴れ中心型,0.8835983085622299,,0,0.27057953202629753,1011001010
固定射影,4,237,534,4,混合補助型,0.7862527856472702,,0,0.42280604750204726,0000000001
固定射影,4,241,483,5,晴れ中心型,0.8835983085622299,,0,0.27057953202629753,1011001010
固定射影,4,241,572,5,晴れ中心型,0.8835983085622299,,0,0.27057953202629753,1011001010
固定射影,4,254,343,2,雨中心型,0.8100784300158834,,0,0.3958472995089834,0101110100
固定射影,4,257,541,1,雨中心型,0.4079869919699273,雨中心型,1,0.6723699104111368,0001100100
固定射影,4,271,362,5,晴れ中心型,0.583707536829572,晴れ中心型,1,0.5350296287195981,1111001010
固定射影,4,273,500,4,混合補助型,0.7862527856472702,,0,0.42280604750204726,0000000001
固定射影,4,277,492,5,晴れ中心型,0.9109076691685752,,0,0.22791835211330008,1011011010
固定射影,4,287,491,4,混合補助型,0.7862527856472702,,0,0.42280604750204726,0000000001
固定射影,4,291,473,2,雨中心型,0.8883997279429242,,0,0.2684539526112159,0001010100
固定射影,4,292,506,2,雨中心型,0.8883997279429242,,0,0.2684539526112159,0001010100
固定射影,4,292,515,2,雨中心型,0.8883997279429242,,0,0.2684539526112159,0001010100
固定射影,4,295,335,0,橋渡し型,0.47738597235243796,,0,0.7650604295371312,0000001000
固定射影,4,298,354,3,晴れ中心型,0.9454472149045817,,0,0.15529266555069215,1110001000
固定射影,4,301,382,1,雨中心型,0.7374175109938369,,0,0.5168022307701433,0010100100
固定射影,4,301,396,1,雨中心型,0.7374175109938369,,0,0.5168022307701433,0010100100
固定射影,4,302,461,5,晴れ中心型,0.8835983085622299,,0,0.27057953202629753,1011001010
固定射影,4,304,382,1,雨中心型,0.7374175109938369,,0,0.5168022307701433,0010100100
固定射影,4,305,365,2,雨中心型,0.8100784300158834,,0,0.3958472995089834,0101110100
固定射影,4,308,485,1,雨中心型,0.626985472909926,,0,0.6126525830348889,0000100000
固定射影,4,308,490,4,混合補助型,0.4694678888814881,雨中心型,1,0.6826893951589893,0000100001
固定射影,4,311,420,0,橋渡し型,0.3902878507785041,雨中心型,1,0.8296521856310808,0000001100
固定射影,4,313,469,1,雨中心型,0.626985472909926,,0,0.6126525830348889,0000100000
固定射影,4,316,323,4,混合補助型,0.7862527856472702,,0,0.42280604750204726,0000000001
固定射影,4,318,511,3,晴れ中心型,0.9454472149045817,,0,0.15529266555069215,1110001000
固定射影,4,341,556,6,晴れ中心型,0.8811833702923265,,0,0.28138913151612505,0100000000
固定射影,4,349,545,3,晴れ中心型,0.790317668631555,,0,0.40920954734105375,1110001010
固定射影,4,369,409,1,雨中心型,0.26961392241381865,橋渡し型,1,0.9025817981509131,1000000100
固定射影,4,369,550,1,雨中心型,0.26961392241381865,橋渡し型,1,0.9025817981509131,1000000100
固定射影,4,372,561,6,晴れ中心型,0.35190390728177134,橋渡し型,1,0.8699571702039522,1100000010
固定射影,4,374,560,6,晴れ中心型,0.8811833702923265,,0,0.28138913151612505,0100000000
固定射影,4,381,502,4,混合補助型,0.6423079363113297,,0,0.6307460418435507,1000000001
固定射影,4,383,420,0,橋渡し型,0.3902878507785041,雨中心型,1,0.8296521856310808,0000001100
固定射影,4,393,439,4,混合補助型,0.7862527856472702,,0,0.42280604750204726,0000000001
固定射影,4,395,400,1,雨中心型,0.626985472909926,,0,0.6126525830348889,0000100000
固定射影,4,395,479,1,雨中心型,0.626985472909926,,0,0.6126525830348889,0000100000
固定射影,4,400,479,1,雨中心型,0.626985472909926,,0,0.6126525830348889,0000100000
固定射影,4,405,489,1,雨中心型,0.626985472909926,,0,0.6126525830348889,0000100000
固定射影,4,405,587,1,雨中心型,0.41628693661007327,,0,0.7854232045701701,0000110000
固定射影,4,407,444,4,混合補助型,0.3529864920980026,,0,0.8377734901623338,0000010000
固定射影,4,407,486,2,雨中心型,0.5079801449654301,,0,0.7219129685745598,0000010100
固定射影,4,409,422,4,混合補助型,0.3083347269872129,橋渡し型,1,0.8651826960308242,1000000000
固定射影,4,418,500,4,混合補助型,0.7862527856472702,,0,0.42280604750204726,0000000001
固定射影,4,419,568,4,混合補助型,0.7862527856472702,,0,0.42280604750204726,0000000001
固定射影,4,426,565,6,晴れ中心型,0.8811833702923265,,0,0.28138913151612505,0100000000
固定射影,4,426,589,6,晴れ中心型,0.8811833702923265,,0,0.28138913151612505,0100000000
固定射影,4,439,552,4,混合補助型,0.5514209380786441,,0,0.6993041359189643,0010000001
固定射影,4,443,575,6,晴れ中心型,0.8811833702923265,,0,0.28138913151612505,0100000000
固定射影,4,444,486,2,雨中心型,0.5079801449654301,,0,0.7219129685745598,0000010100
固定射影,4,461,509,5,晴れ中心型,0.8835983085622299,,0,0.27057953202629753,1011001010
固定射影,4,467,477,1,雨中心型,0.41628693661007327,,0,0.7854232045701701,0000110000
固定射影,4,477,587,1,雨中心型,0.41628693661007327,,0,0.7854232045701701,0000110000
固定射影,4,478,516,0,橋渡し型,0.3902878507785041,雨中心型,1,0.8296521856310808,0000001100
固定射影,4,492,529,4,混合補助型,0.3529864920980026,,0,0.8377734901623338,0000010000
